word,level,group
senary,INTERMEDIATE,Regional
setigerous,INTERMEDIATE,Regional
sinogram,INTERMEDIATE,Regional
sluggard,INTERMEDIATE,Regional
slumgullion,INTERMEDIATE,Regional
snivel,INTERMEDIATE,Regional
soavemente,INTERMEDIATE,Regional
sociologese,INTERMEDIATE,Regional
socratic,INTERMEDIATE,Regional
soilure,INTERMEDIATE,Regional
solon,INTERMEDIATE,Regional
stabilimeter,INTERMEDIATE,Regional
stereognosis,INTERMEDIATE,Regional
striated,INTERMEDIATE,Regional
styptic,INTERMEDIATE,Regional
subaqueous,INTERMEDIATE,Regional
sylph,INTERMEDIATE,Regional
syndic,INTERMEDIATE,Regional
synthetically,INTERMEDIATE,Regional
syntrophism,INTERMEDIATE,Regional
synusia,INTERMEDIATE,Regional
tabetisol,INTERMEDIATE,Regional
tachycardia,INTERMEDIATE,Regional
tattersall,INTERMEDIATE,Regional
tazza,INTERMEDIATE,Regional
technetronic,INTERMEDIATE,Regional
tectogene,INTERMEDIATE,Regional
telencephalon,INTERMEDIATE,Regional
temblor,INTERMEDIATE,Regional
temerarious,INTERMEDIATE,Regional
thalassic,INTERMEDIATE,Regional
thallophyte,INTERMEDIATE,Regional
thaumatrope,INTERMEDIATE,Regional
tiramisu,INTERMEDIATE,Regional
tomography,INTERMEDIATE,Regional
totipotency,INTERMEDIATE,Regional
tremulous,INTERMEDIATE,Regional
trianon,INTERMEDIATE,Regional
tropomyosin,INTERMEDIATE,Regional
truttaceous,INTERMEDIATE,Regional
tubulifloral,INTERMEDIATE,Regional
tuffet,INTERMEDIATE,Regional
tyrannical,INTERMEDIATE,Regional
ululation,INTERMEDIATE,Regional
umami,INTERMEDIATE,Regional
umland,INTERMEDIATE,Regional
vacantia,INTERMEDIATE,Regional
vaccinee,INTERMEDIATE,Regional
vaccinoid,INTERMEDIATE,Regional
vainglory,INTERMEDIATE,Regional
vargueno,INTERMEDIATE,Regional
violaceous,INTERMEDIATE,Regional
viscount,INTERMEDIATE,Regional
wafflestomper,INTERMEDIATE,Regional
wiesenboden,INTERMEDIATE,Regional
xerostomia,INTERMEDIATE,Regional
yannigan,INTERMEDIATE,Regional
zealotry,INTERMEDIATE,Regional
abyssolith,INTERMEDIATE,Regional
ballute,INTERMEDIATE,Regional
acariasis,INTERMEDIATE,Regional
balneotherapy,INTERMEDIATE,Regional
acesodyne,INTERMEDIATE,Regional
bamboozle,INTERMEDIATE,Regional
acromion,INTERMEDIATE,Regional
bantam,INTERMEDIATE,Regional
Adelie,INTERMEDIATE,Regional
barathrum,INTERMEDIATE,Regional
adjutant,INTERMEDIATE,Regional
barramundi,INTERMEDIATE,Regional
aflatoxin,INTERMEDIATE,Regional
Basque,INTERMEDIATE,Regional
agama,INTERMEDIATE,Regional
bassinet,INTERMEDIATE,Regional
agglomerate,INTERMEDIATE,Regional
bechamel,INTERMEDIATE,Regional
agronomy,INTERMEDIATE,Regional
bergschrund,INTERMEDIATE,Regional
ahimsa,INTERMEDIATE,Regional
berimbau,INTERMEDIATE,Regional
aikido,INTERMEDIATE,Regional
bestiary,INTERMEDIATE,Regional
ajoure,INTERMEDIATE,Regional
bialy,INTERMEDIATE,Regional
Akita,INTERMEDIATE,Regional
biathlon,INTERMEDIATE,Regional
alastrim,INTERMEDIATE,Regional
bibliotaphic,INTERMEDIATE,Regional
alnico,INTERMEDIATE,Regional
billet-doux,INTERMEDIATE,Regional
amalgamation,INTERMEDIATE,Regional
binary,INTERMEDIATE,Regional
amentia,INTERMEDIATE,Regional
bioassay,INTERMEDIATE,Regional
amphictyony,INTERMEDIATE,Regional
blasphemous,INTERMEDIATE,Regional
amygdala,INTERMEDIATE,Regional
blepharoplasty,INTERMEDIATE,Regional
anecdotal,INTERMEDIATE,Regional
Borsalino,INTERMEDIATE,Regional
angiitis,INTERMEDIATE,Regional
Brie,INTERMEDIATE,Regional
animalcule,INTERMEDIATE,Regional
brouillon,INTERMEDIATE,Regional
aniseikonia,INTERMEDIATE,Regional
budgerigar,INTERMEDIATE,Regional
antagonist,INTERMEDIATE,Regional
buisson,INTERMEDIATE,Regional
antinomy,INTERMEDIATE,Regional
cadaver,INTERMEDIATE,Regional
apostasy,INTERMEDIATE,Regional
calanque,INTERMEDIATE,Regional
apotropaic,INTERMEDIATE,Regional
camorra,INTERMEDIATE,Regional
aquamarine,INTERMEDIATE,Regional
canard,INTERMEDIATE,Regional
Aragonese,INTERMEDIATE,Regional
capacitance,INTERMEDIATE,Regional
arcane,INTERMEDIATE,Regional
carcinogenic,INTERMEDIATE,Regional
asthenia,INTERMEDIATE,Regional
cardiomegaly,INTERMEDIATE,Regional
asymptote,INTERMEDIATE,Regional
carnauba,INTERMEDIATE,Regional
atmosphere,INTERMEDIATE,Regional
carpel,INTERMEDIATE,Regional
audiophile,INTERMEDIATE,Regional
carronade,INTERMEDIATE,Regional
auriphrygiate,INTERMEDIATE,Regional
Carthaginian,INTERMEDIATE,Regional
avgolemono,INTERMEDIATE,Regional
caryopsis,INTERMEDIATE,Regional
babiche,INTERMEDIATE,Regional
Castalia,INTERMEDIATE,Regional
bacteriophage,INTERMEDIATE,Regional
cavil,INTERMEDIATE,Regional
baculus,INTERMEDIATE,Regional
celluloid,INTERMEDIATE,Regional
badigeon,INTERMEDIATE,Regional
censorious,INTERMEDIATE,Regional
bahuvrihi,INTERMEDIATE,Regional
centripetal,INTERMEDIATE,Regional
bailey,INTERMEDIATE,Regional
cesspool,INTERMEDIATE,Regional
baku,INTERMEDIATE,Regional
Chalcolithic,INTERMEDIATE,Regional
balestra,INTERMEDIATE,Regional
charade,INTERMEDIATE,Regional
balletomane,INTERMEDIATE,Regional
charisma,INTERMEDIATE,Regional
chastushka,INTERMEDIATE,Regional
chayote,INTERMEDIATE,Regional
chiliad,INTERMEDIATE,Regional
chondrogenesis,INTERMEDIATE,Regional
chrismon,INTERMEDIATE,Regional
chrysophyte,INTERMEDIATE,Regional
citrine,INTERMEDIATE,Regional
civility,INTERMEDIATE,Regional
cloche,INTERMEDIATE,Regional
coacervate,INTERMEDIATE,Regional
coccygeal,INTERMEDIATE,Regional
cockatrice,INTERMEDIATE,Regional
collywobbles,INTERMEDIATE,Regional
colocynth,INTERMEDIATE,Regional
conciliatory,INTERMEDIATE,Regional
confederacy,INTERMEDIATE,Regional
confit,INTERMEDIATE,Regional
consigliere,INTERMEDIATE,Regional
contagion,INTERMEDIATE,Regional
conterminous,INTERMEDIATE,Regional
copra,INTERMEDIATE,Regional
coracle,INTERMEDIATE,Regional
corrade,INTERMEDIATE,Regional
courgette,INTERMEDIATE,Regional
creche,INTERMEDIATE,Regional
cryptoporticus,INTERMEDIATE,Regional
cultivar,INTERMEDIATE,Regional
cuvette,INTERMEDIATE,Regional
cystectomy,INTERMEDIATE,Regional
d'orsay,INTERMEDIATE,Regional
dais,INTERMEDIATE,Regional
dalliance,INTERMEDIATE,Regional
damson,INTERMEDIATE,Regional
danzon,INTERMEDIATE,Regional
davenport,INTERMEDIATE,Regional
decanter,INTERMEDIATE,Regional
decennary,INTERMEDIATE,Regional
declamatory,INTERMEDIATE,Regional
demiglace,INTERMEDIATE,Regional
denouement,INTERMEDIATE,Regional
desuetude,INTERMEDIATE,Regional
desultory,INTERMEDIATE,Regional
devaloka,INTERMEDIATE,Regional
diacritic,INTERMEDIATE,Regional
diktat,INTERMEDIATE,Regional
diplopia,INTERMEDIATE,Regional
directorate,INTERMEDIATE,Regional
disarmament,INTERMEDIATE,Regional
dissociative,INTERMEDIATE,Regional
distaff,INTERMEDIATE,Regional
dorsiferous,INTERMEDIATE,Regional
dragee,INTERMEDIATE,Regional
dubiety,INTERMEDIATE,Regional
durian,INTERMEDIATE,Regional
dysplasia,INTERMEDIATE,Regional
echinacea,INTERMEDIATE,Regional
echinulate,INTERMEDIATE,Regional
ectothermic,INTERMEDIATE,Regional
eczematous,INTERMEDIATE,Regional
edentulous,INTERMEDIATE,Regional
effete,INTERMEDIATE,Regional
effleurage,INTERMEDIATE,Regional
egotistical,INTERMEDIATE,Regional
eisegesis,INTERMEDIATE,Regional
Eldorado,INTERMEDIATE,Regional
elide,INTERMEDIATE,Regional
elliptocytes,INTERMEDIATE,Regional
elytra,INTERMEDIATE,Regional
emanation,INTERMEDIATE,Regional
emolument,INTERMEDIATE,Regional
encroachment,INTERMEDIATE,Regional
endive,INTERMEDIATE,Regional
enmity,INTERMEDIATE,Regional
enthalpy,INTERMEDIATE,Regional
epingle,INTERMEDIATE,Regional
epitasis,INTERMEDIATE,Regional
ergophobe,INTERMEDIATE,Regional
escritoire,INTERMEDIATE,Regional
esoteric,INTERMEDIATE,Regional
etouffee,INTERMEDIATE,Regional
eustacy,INTERMEDIATE,Regional
eutrophic,INTERMEDIATE,Regional
eviscerate,INTERMEDIATE,Regional
execrable,INTERMEDIATE,Regional
exigencies,INTERMEDIATE,Regional
fabula,INTERMEDIATE,Regional
factitious,INTERMEDIATE,Regional
falbala,INTERMEDIATE,Regional
fanfaronade,INTERMEDIATE,Regional
farinograph,INTERMEDIATE,Regional
farouche,INTERMEDIATE,Regional
feracious,INTERMEDIATE,Regional
fiacre,INTERMEDIATE,Regional
fiat,INTERMEDIATE,Regional
filoselle,INTERMEDIATE,Regional
flebile,INTERMEDIATE,Regional
flocculent,INTERMEDIATE,Regional
fluviatile,INTERMEDIATE,Regional
foliation,INTERMEDIATE,Regional
foramen,INTERMEDIATE,Regional
fortissimo,INTERMEDIATE,Regional
frigorific,INTERMEDIATE,Regional
frijolillo,INTERMEDIATE,Regional
frisson,INTERMEDIATE,Regional
fronton,INTERMEDIATE,Regional
fructescence,INTERMEDIATE,Regional
frugivore,INTERMEDIATE,Regional
frumentaceous,INTERMEDIATE,Regional
fruticetum,INTERMEDIATE,Regional
Fulbright,INTERMEDIATE,Regional
fulgurant,INTERMEDIATE,Regional
funicular,INTERMEDIATE,Regional
furfuraceous,INTERMEDIATE,Regional
furuncle,INTERMEDIATE,Regional
gadfly,INTERMEDIATE,Regional
galapago,INTERMEDIATE,Regional
galligaskins,INTERMEDIATE,Regional
gallinule,INTERMEDIATE,Regional
gamboge,INTERMEDIATE,Regional
gaminerie,INTERMEDIATE,Regional
gangrenous,INTERMEDIATE,Regional
gardebras,INTERMEDIATE,Regional
gardez,INTERMEDIATE,Regional
gastronome,INTERMEDIATE,Regional
geelhout,INTERMEDIATE,Regional
gegenschein,INTERMEDIATE,Regional
gelignite,INTERMEDIATE,Regional
gelilah,INTERMEDIATE,Regional
geniculate,INTERMEDIATE,Regional
gerenuk,INTERMEDIATE,Regional
Gesamtkunstwerk,INTERMEDIATE,Regional
glossopetrae,INTERMEDIATE,Regional
glyceraldehyde,INTERMEDIATE,Regional
gnostic,INTERMEDIATE,Regional
golem,INTERMEDIATE,Regional
gongorism,INTERMEDIATE,Regional
gracilis,INTERMEDIATE,Regional
griffonage,INTERMEDIATE,Regional
guayabi,INTERMEDIATE,Regional
guenon,INTERMEDIATE,Regional
haberdasher,INTERMEDIATE,Regional
habiliments,INTERMEDIATE,Regional
hadron,INTERMEDIATE,Regional
haka,INTERMEDIATE,Regional
hallucinatory,INTERMEDIATE,Regional
hallux,INTERMEDIATE,Regional
hamadryad,INTERMEDIATE,Regional
hanuman,INTERMEDIATE,Regional
haptic,INTERMEDIATE,Regional
hariolation,INTERMEDIATE,Regional
Harlequin,INTERMEDIATE,Regional
hastilude,INTERMEDIATE,Regional
hautecouture,INTERMEDIATE,Regional
heleoplankton,INTERMEDIATE,Regional
heliophilous,INTERMEDIATE,Regional
Hemingwayesque,INTERMEDIATE,Regional
heparinize,INTERMEDIATE,Regional
heterochromia,INTERMEDIATE,Regional
hiatus,INTERMEDIATE,Regional
hidradenitis,INTERMEDIATE,Regional
hieromonk,INTERMEDIATE,Regional
hippocampus,INTERMEDIATE,Regional
homiletic,INTERMEDIATE,Regional
humanoid,INTERMEDIATE,Regional
hyoscyamine,INTERMEDIATE,Regional
hyperpyrexia,INTERMEDIATE,Regional
hypotrichosis,INTERMEDIATE,Regional
hypsometry,INTERMEDIATE,Regional
ibex,INTERMEDIATE,Regional
ideoplastic,INTERMEDIATE,Regional
idiopathy,INTERMEDIATE,Regional
ikebana,INTERMEDIATE,Regional
illative,INTERMEDIATE,Regional
imbricate,INTERMEDIATE,Regional
immemorial,INTERMEDIATE,Regional
impervious,INTERMEDIATE,Regional
imprecation,INTERMEDIATE,Regional
impresario,INTERMEDIATE,Regional
incontrovertible,INTERMEDIATE,Regional
indemnify,INTERMEDIATE,Regional
inductee,INTERMEDIATE,Regional
infrared,INTERMEDIATE,Regional
interferon,INTERMEDIATE,Regional
interstice,INTERMEDIATE,Regional
intonaco,INTERMEDIATE,Regional
intussusception,INTERMEDIATE,Regional
isagoge,INTERMEDIATE,Regional
iscariotic,INTERMEDIATE,Regional
isentropic,INTERMEDIATE,Regional
isotope,INTERMEDIATE,Regional
jacaranda,INTERMEDIATE,Regional
Jacksonian,INTERMEDIATE,Regional
jocund,INTERMEDIATE,Regional
jodhpurs,INTERMEDIATE,Regional
Jonah,INTERMEDIATE,Regional
jubilation,INTERMEDIATE,Regional
Judaica,INTERMEDIATE,Regional
jussive,INTERMEDIATE,Regional
juvenilia,INTERMEDIATE,Regional
katana,INTERMEDIATE,Regional
kente,INTERMEDIATE,Regional
kinara,INTERMEDIATE,Regional
kirsebaer,INTERMEDIATE,Regional
knawel,INTERMEDIATE,Regional
koh-i-noor,INTERMEDIATE,Regional
kokopu,INTERMEDIATE,Regional
Korat,INTERMEDIATE,Regional
kvetch,INTERMEDIATE,Regional
labret,INTERMEDIATE,Regional
laconism,INTERMEDIATE,Regional
lacrosse,INTERMEDIATE,Regional
lacustrine,INTERMEDIATE,Regional
lamina,INTERMEDIATE,Regional
lasya,INTERMEDIATE,Regional
lathyrism,INTERMEDIATE,Regional
Iauhala,INTERMEDIATE,Regional
leberwurst,INTERMEDIATE,Regional
lekvar,INTERMEDIATE,Regional
leporine,INTERMEDIATE,Regional
levitate,INTERMEDIATE,Regional
lexis,INTERMEDIATE,Regional
liana,INTERMEDIATE,Regional
libertine,INTERMEDIATE,Regional
litotes,INTERMEDIATE,Regional
lixiviate,INTERMEDIATE,Regional
loess,INTERMEDIATE,Regional
lokelani,INTERMEDIATE,Regional
longanimous,INTERMEDIATE,Regional
longeron,INTERMEDIATE,Regional
longiloquence,INTERMEDIATE,Regional
Lorelei,INTERMEDIATE,Regional
lyddite,INTERMEDIATE,Regional
lyonnaise,INTERMEDIATE,Regional
macfarlane,INTERMEDIATE,Regional
maitre,INTERMEDIATE,Regional
d',INTERMEDIATE,Regional
malapropos,INTERMEDIATE,Regional
malmignatte,INTERMEDIATE,Regional
mamaloi,INTERMEDIATE,Regional
mamushi,INTERMEDIATE,Regional
Mandarin,INTERMEDIATE,Regional
mappemonde,INTERMEDIATE,Regional
marinera,INTERMEDIATE,Regional
mascarpone,INTERMEDIATE,Regional
melanoma,INTERMEDIATE,Regional
memoriter,INTERMEDIATE,Regional
mendelevium,INTERMEDIATE,Regional
mesomorph,INTERMEDIATE,Regional
metabolize,INTERMEDIATE,Regional
metropolitan,INTERMEDIATE,Regional
mezzotinto,INTERMEDIATE,Regional
microfiche,INTERMEDIATE,Regional
millet,INTERMEDIATE,Regional
mimotype,INTERMEDIATE,Regional
minniebush,INTERMEDIATE,Regional
miscellanea,INTERMEDIATE,Regional
missive,INTERMEDIATE,Regional
monody,INTERMEDIATE,Regional
mortuary,INTERMEDIATE,Regional
mucedinous,INTERMEDIATE,Regional
mutagenicity,INTERMEDIATE,Regional
myology,INTERMEDIATE,Regional
myrmidon,INTERMEDIATE,Regional
myrtle,INTERMEDIATE,Regional
myxomatosis,INTERMEDIATE,Regional
nainsook,INTERMEDIATE,Regional
narcohypnia,INTERMEDIATE,Regional
naricorn,INTERMEDIATE,Regional
nasute,INTERMEDIATE,Regional
naupathia,INTERMEDIATE,Regional
navicella,INTERMEDIATE,Regional
necropolis,INTERMEDIATE,Regional
nefarious,INTERMEDIATE,Regional
neoclassical,INTERMEDIATE,Regional
neoterism,INTERMEDIATE,Regional
nephelognosy,INTERMEDIATE,Regional
nephrite,INTERMEDIATE,Regional
neptunian,INTERMEDIATE,Regional
neurergic,INTERMEDIATE,Regional
nidulant,INTERMEDIATE,Regional
Nietzschean,INTERMEDIATE,Regional
nimbostratus,INTERMEDIATE,Regional
nisus,INTERMEDIATE,Regional
nitrogenous,INTERMEDIATE,Regional
noblesse,INTERMEDIATE,Regional
nociceptor,INTERMEDIATE,Regional
nocive,INTERMEDIATE,Regional
nockerl,INTERMEDIATE,Regional
nodule,INTERMEDIATE,Regional
noesis,INTERMEDIATE,Regional
nonagesimal,INTERMEDIATE,Regional
noncombatant,INTERMEDIATE,Regional
nonpareil,INTERMEDIATE,Regional
nosography,INTERMEDIATE,Regional
nsambya,INTERMEDIATE,Regional
nuciform,INTERMEDIATE,Regional
nudicaulous,INTERMEDIATE,Regional
nugacious,INTERMEDIATE,Regional
numen,INTERMEDIATE,Regional
nummary,INTERMEDIATE,Regional
nuncupative,INTERMEDIATE,Regional
nutriture,INTERMEDIATE,Regional
nyctipelagic,INTERMEDIATE,Regional
oberek,INTERMEDIATE,Regional
objurgatory,INTERMEDIATE,Regional
obnebulate,INTERMEDIATE,Regional
obreptitious,INTERMEDIATE,Regional
ochlophobia,INTERMEDIATE,Regional
octonocular,INTERMEDIATE,Regional
oculus,INTERMEDIATE,Regional
odontiasis,INTERMEDIATE,Regional
oenomel,INTERMEDIATE,Regional
offertory,INTERMEDIATE,Regional
ohelo,INTERMEDIATE,Regional
okapi,INTERMEDIATE,Regional
oleiculture,INTERMEDIATE,Regional
oligopsony,INTERMEDIATE,Regional
Olmec,INTERMEDIATE,Regional
omoplate,INTERMEDIATE,Regional
oncogeny,INTERMEDIATE,Regional
onomastics,INTERMEDIATE,Regional
onycholysis,INTERMEDIATE,Regional
onyx,INTERMEDIATE,Regional
oopuhue,INTERMEDIATE,Regional
ophiophagous,INTERMEDIATE,Regional
opificer,INTERMEDIATE,Regional
ornithotomy,INTERMEDIATE,Regional
osteomalacia,INTERMEDIATE,Regional
otoscope,INTERMEDIATE,Regional
oviparous,INTERMEDIATE,Regional
oximeter,INTERMEDIATE,Regional
ozonizer,INTERMEDIATE,Regional
pandemonium,INTERMEDIATE,Regional
panophthalmitis,INTERMEDIATE,Regional
pappardelle,INTERMEDIATE,Regional
parvenu,INTERMEDIATE,Regional
pasquinade,INTERMEDIATE,Regional
Patagonian,INTERMEDIATE,Regional
patissier,INTERMEDIATE,Regional
patriliny,INTERMEDIATE,Regional
persifleur,INTERMEDIATE,Regional
phalanges,INTERMEDIATE,Regional
philologist,INTERMEDIATE,Regional
phoniatric,INTERMEDIATE,Regional
phthalein,INTERMEDIATE,Regional
phyllomancy,INTERMEDIATE,Regional
Pickwickian,INTERMEDIATE,Regional
pikelet,INTERMEDIATE,Regional
pileus,INTERMEDIATE,Regional
pirarucu,INTERMEDIATE,Regional
Plantagenet,INTERMEDIATE,Regional
plumose,INTERMEDIATE,Regional
plutocratic,INTERMEDIATE,Regional
polydactylous,INTERMEDIATE,Regional
pomfret,INTERMEDIATE,Regional
pomiferous,INTERMEDIATE,Regional
prasine,INTERMEDIATE,Regional
propagandize,INTERMEDIATE,Regional
proxy,INTERMEDIATE,Regional
psyche,INTERMEDIATE,Regional
psychosomatic,INTERMEDIATE,Regional
putative,INTERMEDIATE,Regional
Pythagorean,INTERMEDIATE,Regional
quadriceps,INTERMEDIATE,Regional
quale,INTERMEDIATE,Regional
quaquaversal,INTERMEDIATE,Regional
quaternion,INTERMEDIATE,Regional
quoddy,INTERMEDIATE,Regional
Rabelaisian,INTERMEDIATE,Regional
raptatorial,INTERMEDIATE,Regional
rariora,INTERMEDIATE,Regional
ratatouille,INTERMEDIATE,Regional
rathskeller,INTERMEDIATE,Regional
reboant,INTERMEDIATE,Regional
reciprocal,INTERMEDIATE,Regional
recompense,INTERMEDIATE,Regional
recrement,INTERMEDIATE,Regional
regimen,INTERMEDIATE,Regional
renvoi,INTERMEDIATE,Regional
repugn,INTERMEDIATE,Regional
restitutory,INTERMEDIATE,Regional
reticent,INTERMEDIATE,Regional
Reykjavik,INTERMEDIATE,Regional
rhinovirus,INTERMEDIATE,Regional
rhipiphorid,INTERMEDIATE,Regional
rhodochrosite,INTERMEDIATE,Regional
rhopalocercous,INTERMEDIATE,Regional
ribaldry,INTERMEDIATE,Regional
ricin,INTERMEDIATE,Regional
rigaree,INTERMEDIATE,Regional
ripicolous,INTERMEDIATE,Regional
risorgimento,INTERMEDIATE,Regional
rivulet,INTERMEDIATE,Regional
roborant,INTERMEDIATE,Regional
roguish,INTERMEDIATE,Regional
Roscian,INTERMEDIATE,Regional
rudimentary,INTERMEDIATE,Regional
ruminant,INTERMEDIATE,Regional
rutabaga,INTERMEDIATE,Regional
safflower,INTERMEDIATE,Regional
Sagittarius,INTERMEDIATE,Regional
saimin,INTERMEDIATE,Regional
salvo,INTERMEDIATE,Regional
sambal,INTERMEDIATE,Regional
sanctimony,INTERMEDIATE,Regional
sarsen,INTERMEDIATE,Regional
sarwan,INTERMEDIATE,Regional
saxifragous,INTERMEDIATE,Regional
scabbard,INTERMEDIATE,Regional
scagliola,INTERMEDIATE,Regional
schuss,INTERMEDIATE,Regional
sedulity,INTERMEDIATE,Regional
sedum,INTERMEDIATE,Regional
semblable,INTERMEDIATE,Regional
seminar,INTERMEDIATE,Regional
senryu,INTERMEDIATE,Regional
seriema,INTERMEDIATE,Regional
servile,INTERMEDIATE,Regional
sigatoka,INTERMEDIATE,Regional
sigil,INTERMEDIATE,Regional
siglum,INTERMEDIATE,Regional
Sinn,INTERMEDIATE,Regional
Feinism,INTERMEDIATE,Regional
solivagant,INTERMEDIATE,Regional
sopapilla,INTERMEDIATE,Regional
sortition,INTERMEDIATE,Regional
spatiotemporal,INTERMEDIATE,Regional
speleothem,INTERMEDIATE,Regional
stomatitis,INTERMEDIATE,Regional
strigine,INTERMEDIATE,Regional
sumpsimus,INTERMEDIATE,Regional
sustentacular,INTERMEDIATE,Regional
symplectic,INTERMEDIATE,Regional
syncytium,INTERMEDIATE,Regional
tactile,INTERMEDIATE,Regional
talaria,INTERMEDIATE,Regional
tandem,INTERMEDIATE,Regional
tantamount,INTERMEDIATE,Regional
tarantella,INTERMEDIATE,Regional
tarriance,INTERMEDIATE,Regional
tatbeb,INTERMEDIATE,Regional
telamon,INTERMEDIATE,Regional
tenaillon,INTERMEDIATE,Regional
tenuis,INTERMEDIATE,Regional
tephra,INTERMEDIATE,Regional
terraceous,INTERMEDIATE,Regional
tetrad,INTERMEDIATE,Regional
thalassographer,INTERMEDIATE,Regional
theriolatry,INTERMEDIATE,Regional
tilde,INTERMEDIATE,Regional
timoroso,INTERMEDIATE,Regional
tintinnabulary,INTERMEDIATE,Regional
titration,INTERMEDIATE,Regional
tmesis,INTERMEDIATE,Regional
Torquemada,INTERMEDIATE,Regional
traduce,INTERMEDIATE,Regional
trebuchet,INTERMEDIATE,Regional
trionychid,INTERMEDIATE,Regional
triskelion,INTERMEDIATE,Regional
trochal,INTERMEDIATE,Regional
troglobiont,INTERMEDIATE,Regional
trope,INTERMEDIATE,Regional
trouvaille,INTERMEDIATE,Regional
tumultuous,INTERMEDIATE,Regional
ulpan,INTERMEDIATE,Regional
ultradian,INTERMEDIATE,Regional
umbratile,INTERMEDIATE,Regional
unbeknownst,INTERMEDIATE,Regional
upeygan,INTERMEDIATE,Regional
urushiol,INTERMEDIATE,Regional
usurpative,INTERMEDIATE,Regional
usury,INTERMEDIATE,Regional
vascular,INTERMEDIATE,Regional
vassalage,INTERMEDIATE,Regional
velocious,INTERMEDIATE,Regional
verbosity,INTERMEDIATE,Regional
verdurous,INTERMEDIATE,Regional
verisimilitude,INTERMEDIATE,Regional
vermicide,INTERMEDIATE,Regional
vetturino,INTERMEDIATE,Regional
vexillology,INTERMEDIATE,Regional
viaduct,INTERMEDIATE,Regional
viand,INTERMEDIATE,Regional
viceroy,INTERMEDIATE,Regional
villagisms,INTERMEDIATE,Regional
